postcode,locality,state,lat,lon
1202,SYDNEY,NSW,-33.8688197,151.2092955
1203,SYDNEY,NSW,-33.8688197,151.2092955
1205,SYDNEY,NSW,-33.8688197,151.2092955
1207,SYDNEY,NSW,-33.8688197,151.2092955
1208,HAYMARKET,NSW,-33.88092,151.20294
1209,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003
1210,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003
1211,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003
1212,AUSTRALIA SQUARE,NSW,-33.8650889,151.2077472
1213,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003
1214,AUSTRALIA SQUARE,NSW,-33.8646583,151.2077003
1215,AUSTRALIA SQUARE,NSW,-33.8650889,151.2077472
1216,GROSVENOR PLACE,NSW,-33.7421131,151.0336854
1217,GROSVENOR PLACE,NSW,-33.7421131,151.0336854
1218,GROSVENOR PLACE,NSW,-33.7421131,151.0336854
1219,GROSVENOR PLACE,NSW,-33.7421131,151.0336854
1220,GROSVENOR PLACE,NSW,-33.0100063,151.6579131
1221,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356
1222,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356
1223,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356
1224,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356
1225,ROYAL EXCHANGE,NSW,-33.8638362,151.2092356
1226,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078
1227,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078
1228,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078
1229,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078
1230,QUEEN VICTORIA BUILDING,NSW,-33.871722,151.2067078
1231,SYDNEY SOUTH,NSW,-33.8688197,151.2092955
1232,SYDNEY SOUTH,NSW,-33.8688197,151.2092955
1233,SYDNEY SOUTH,NSW,-33.8688197,151.2092955
1234,SYDNEY SOUTH,NSW,-33.8688197,151.2092955
1235,SYDNEY SOUTH,NSW,-33.8688197,151.2092955
1236,HAYMARKET,NSW,-33.88092,151.20294
1237,HAYMARKET,NSW,-33.88092,151.20294
1238,HAYMARKET,NSW,-33.88092,151.20294
1239,HAYMARKET,NSW,-33.88092,151.20294
1240,HAYMARKET,NSW,-33.88092,151.20294
1291,SYDNEY,NSW,-33.8688197,151.2092955
1292,SYDNEY,NSW,-33.8688197,151.2092955
1293,SYDNEY,NSW,-33.8688197,151.2092955
1294,SYDNEY,NSW,-33.8688197,151.2092955
1295,SYDNEY,NSW,-33.8688197,151.2092955
1296,SYDNEY,NSW,-33.8688197,151.2092955
1297,SYDNEY,NSW,-33.8688197,151.2092955
1298,SYDNEY,NSW,-33.8688197,151.2092955
1299,SYDNEY,NSW,-33.8688197,151.2092955
1300,DARLINGHURST,NSW,-33.8780176,151.2204441
1314,EASTERN SUBURBS MC,NSW,-33.9508,151.21
1335,POTTS POINT,NSW,-33.86795,151.22411
1340,KINGS CROSS,NSW,-33.8733512,151.2242345
1350,WOOLLAHRA,NSW,-33.8865,151.242
1355,BONDI JUNCTION,NSW,-33.89145,151.2497
1360,DOUBLE BAY,NSW,-33.8775,151.2412
1401,BROADWAY,NSW,-34.7057762,149.135033
1419,SOUTHERN SUBURBS MC,NSW,-34.0641,151.094
1420,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
1422,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
1423,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
1424,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
1425,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
1426,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
1427,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
1428,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
1429,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
1430,EVELEIGH,NSW,-33.895,151.191
1435,ALEXANDRIA,NSW,-33.9080273,151.1902576
1440,WATERLOO,NSW,-33.9002604,151.2061803
1441,WATERLOO,NSW,-33.9002604,151.2061803
1445,ROSEBERY,NSW,-33.9221918,151.201678
1450,CAMPERDOWN,NSW,-33.8862243,151.1791091
1455,BOTANY,NSW,-33.9469267,151.1973167
1460,MASCOT,NSW,-33.9296324,151.1946223
1465,KENSINGTON,NSW,-33.910021,151.2232749
1466,UNSW SYDNEY,NSW,-33.917347,151.2312675
1470,DRUMMOYNE,NSW,-33.8510541,151.1545209
1475,MARRICKVILLE,NSW,-33.908667,151.1524142
1476,MARRICKVILLE,NSW,-33.908667,151.1524142
1480,KINGSGROVE,NSW,-33.9386352,151.100641
1481,HURSTVILLE BC,NSW,-33.9646,151.101
1484,KINGSGROVE DC,NSW,-33.9386,151.101
1485,KOGARAH,NSW,-33.9644,151.137
1490,MIRANDA,NSW,-34.0299364,151.1055499
1493,HURSTVILLE,NSW,-33.9645633,151.1010187
1495,CARINGBAH,NSW,-34.0452,151.1218
1499,SUTHERLAND,NSW,-34.0297415,151.059275
1515,WEST CHATSWOOD,NSW,-33.7966739,151.1621677
1560,NORTHBRIDGE,NSW,-33.8132,151.217
1565,MILSONS POINT,NSW,-33.84765,151.21201
1570,ARTARMON,NSW,-33.8093311,151.185647
1585,CROWS NEST,NSW,-33.82613,151.20505
1590,ST LEONARDS,NSW,-33.8227402,151.1942171
1595,LANE COVE,NSW,-33.8148145,151.1663935
1597,LANE COVE,NSW,-33.8148145,151.1663935
1602,LANE COVE DC,NSW,-33.8148,151.166
1630,HORNSBY,NSW,-33.7046328,151.0987055
1635,HORNSBY WESTFIELD,NSW,-33.7046,151.101
1639,FRENCHS FOREST,NSW,-33.749,151.2331
1640,FRENCHS FOREST,NSW,-33.749,151.2331
1655,MANLY,NSW,-33.8060158,151.2947775
1658,MONA VALE,NSW,-33.67596,151.30653
1660,MONA VALE,NSW,-33.67596,151.30653
1670,NORTH RYDE BC,NSW,-33.7932,151.12
1675,GLADESVILLE,NSW,-33.8301698,151.1267591
1680,RYDE,NSW,-33.8157466,151.1030164
1685,WEST RYDE,NSW,-33.8067672,151.0824602
1700,ERMINGTON,NSW,-33.8143301,151.0562386
1710,EPPING,NSW,-33.7746,151.0788
1715,PENNANT HILLS,NSW,-33.738881,151.0723841
1730,SEVEN HILLS,NSW,-33.7779167,150.931946
1740,PARRAMATTA,NSW,-33.8135571,151.003407
1741,PARRAMATTA,NSW,-33.8135571,151.003407
1750,NORTH PARRAMATTA,NSW,-33.800281,151.0042445
1755,BAULKHAM HILLS,NSW,-33.7619106,150.9929255
1765,CASTLE HILL,NSW,-33.7311837,151.0042006
1771,PENNANT HILLS,NSW,-33.738881,151.0723841
1781,SEVEN HILLS MC,NSW,-33.7779,150.932
1790,ST MARYS,NSW,-33.769979,150.7734575
1800,ASHFIELD,NSW,-33.8889,151.1249
1805,BURWOOD,NSW,-33.8773941,151.1036621
1811,SILVERWATER,NSW,-33.8339902,151.0482995
1819,STRATHFIELD,NSW,-33.8774826,151.0823602
1825,LIDCOMBE,NSW,-33.8652,151.044
1830,GRANVILLE,NSW,-33.8353132,151.0065546
1831,GRANVILLE,NSW,-33.8353132,151.0065546
1835,AUBURN,NSW,-33.8605837,151.02475
1851,WETHERILL PARK DC,NSW,-33.8498,150.911
1860,FAIRFIELD,NSW,-33.8705856,150.9564102
1871,LIVERPOOL,NSW,-33.9285567,150.9179595
1875,MOOREBANK,NSW,-33.9397082,150.9249864
1885,BANKSTOWN,NSW,-33.91817,151.03497
1888,BANKSTOWN,NSW,-33.91817,151.03497
1890,INGLEBURN,NSW,-34.0044124,150.8630229
1891,MILPERRA,NSW,-33.9370869,150.9827465
2000,BARANGAROO,NSW,-33.8638,151.202
2000,DARLING HARBOUR,NSW,-33.8749,151.201
2000,DAWES POINT,NSW,-33.856,151.207
2000,HAYMARKET,NSW,-33.88092,151.20294
2000,MILLERS POINT,NSW,-33.86085,151.20281
2000,PARLIAMENT HOUSE,NSW,-33.865938,151.217157
2000,SYDNEY,NSW,-33.8708464,151.20733
2000,SYDNEY SOUTH,NSW,-33.8708464,151.20733
2000,THE ROCKS,NSW,-33.85985,151.20901
2001,SYDNEY,NSW,-33.8688197,151.2092955
2002,WORLD SQUARE,NSW,-33.8771211,151.2069237
2004,ALEXANDRIA MC,NSW,-33.908,151.19
2004,EASTERN SUBURBS MC,NSW,-33.9508,151.21
2006,THE UNIVERSITY OF SYDNEY,NSW,-33.8885748,151.1873494
2007,BROADWAY,NSW,-33.8842554,151.1982225
2007,ULTIMO,NSW,-33.8823187,151.197131
2008,CHIPPENDALE,NSW,-33.8863,151.1999
2008,DARLINGTON,NSW,-33.890334,151.19661
2008,GOLDEN GROVE,NSW,-33.8933,151.189
2009,DARLING ISLAND,NSW,-33.8649,151.196
2009,PYRMONT,NSW,-33.8687895,151.1942171
2010,DARLINGHURST,NSW,-33.8780176,151.2204441
2010,SURRY HILLS,NSW,-33.886111,151.211111
2010,TAYLOR SQUARE,NSW,-33.881,151.217
2011,ELIZABETH BAY,NSW,-33.87143,151.22841
2011,HMAS KUTTABUL,NSW,-33.8646321,151.2250345
2011,KINGS CROSS,NSW,-33.8734,151.224
2011,POTTS POINT,NSW,-33.86795,151.22411
2011,RUSHCUTTERS BAY,NSW,-33.8742991,151.2284588
2011,WOOLLOOMOOLOO,NSW,-33.8704,151.2223
2012,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
2013,STRAWBERRY HILLS,NSW,-33.8882671,151.2078465
2015,ALEXANDRIA,NSW,-33.9080273,151.1902576
2015,BEACONSFIELD,NSW,-33.91096,151.19995
2015,EVELEIGH,NSW,-33.895,151.191
2016,REDFERN,NSW,-33.892215,151.205873
2017,WATERLOO,NSW,-33.9002604,151.2061803
2017,WATERLOO DC,NSW,-33.9003,151.206
2017,ZETLAND,NSW,-33.908,151.2105
2018,EASTLAKES,NSW,-33.9219899,151.20733
2018,ROSEBERY,NSW,-33.9221918,151.201678
2019,BANKSMEADOW,NSW,-33.95731,151.20699
2019,BOTANY,NSW,-33.9469267,151.1973167
2020,MASCOT,NSW,-33.9296324,151.1946223
2020,SYDNEY DOMESTIC AIRPORT,NSW,-33.9328845,151.1798511
2020,SYDNEY INTERNATIONAL AIRPORT,NSW,-33.9399228,151.1752764
2021,CENTENNIAL PARK,NSW,-33.8943,151.233
2021,MOORE PARK,NSW,-33.8952578,151.2215296
2021,PADDINGTON,NSW,-33.8850215,151.2262353
2022,BONDI JUNCTION,NSW,-33.89145,151.2497
2022,BONDI JUNCTION PLAZA,NSW,-33.8915695,151.2505012
2022,QUEENS PARK,NSW,-33.901,151.248
2023,BELLEVUE HILL,NSW,-33.8826955,151.2539627
2024,BRONTE,NSW,-33.90532,151.26069
2024,CHARING CROSS,NSW,-33.9003,151.253
2024,WAVERLEY,NSW,-33.899693,151.2554202
2025,WOOLLAHRA,NSW,-33.8865002,151.2437606
2026,BEN BUCKLER,NSW,-33.8898,151.283
2026,BONDI,NSW,-33.89195,151.26099
2026,BONDI BEACH,NSW,-33.89102,151.277726
2026,NORTH BONDI,NSW,-33.8879,151.2808
2026,TAMARAMA,NSW,-33.898,151.268
2027,DARLING POINT,NSW,-33.87021,151.23746
2027,EDGECLIFF,NSW,-33.8799875,151.2357452
2027,HMAS RUSHCUTTERS,NSW,-33.8742991,151.2284588
2027,POINT PIPER,NSW,-33.87045,151.25097
2028,DOUBLE BAY,NSW,-33.8775,151.2412
2029,ROSE BAY,NSW,-33.8754209,151.265623
2030,DIAMOND BAY,NSW,-33.8611,151.28
2030,DOVER HEIGHTS,NSW,-33.87185,151.27837
2030,HMAS WATSON,NSW,-33.8373221,151.2817246
2030,ROSE BAY NORTH,NSW,-33.8642973,151.2783699
2030,VAUCLUSE,NSW,-33.85582,151.2712
2030,WATSONS BAY,NSW,-33.8398183,151.2816573
2031,CLOVELLY,NSW,-33.9121,151.2629
2031,CLOVELLY WEST,NSW,-33.911484,151.254827
2031,RANDWICK,NSW,-33.9131545,151.2420352
2031,RANDWICK DC,NSW,-33.9132,151.242
2031,ST PAULS,NSW,-33.9203899,151.2438854
2032,DACEYVILLE,NSW,-33.92793,151.22349
2032,KINGSFORD,NSW,-33.92457,151.22765
2033,KENSINGTON,NSW,-33.9096151,151.2189869
2034,COOGEE,NSW,-33.919,151.2555
2034,SOUTH COOGEE,NSW,-33.933,151.259
2035,MAROUBRA,NSW,-33.9495,151.2437
2035,MAROUBRA SOUTH,NSW,-33.9495,151.2437
2035,PAGEWOOD,NSW,-33.9406443,151.2154524
2036,CHIFLEY,NSW,-33.969,151.24
2036,EASTGARDENS,NSW,-33.946,151.225
2036,HILLSDALE,NSW,-33.95493,151.22875
2036,LA PEROUSE,NSW,-33.9888,151.232
2036,LITTLE BAY,NSW,-33.98054,151.24301
2036,MALABAR,NSW,-33.9656,151.2487
2036,MATRAVILLE,NSW,-33.9613,151.2315
2036,PHILLIP BAY,NSW,-33.9781348,151.2321019
2036,PORT BOTANY,NSW,-33.976,151.218
2037,FOREST LODGE,NSW,-33.88396,151.1815
2037,GLEBE,NSW,-33.8797767,151.1869715
2038,ANNANDALE,NSW,-33.8824062,151.1723645
2039,ROZELLE,NSW,-33.8661553,151.1738213
2040,LEICHHARDT,NSW,-33.8837222,151.157028
2040,LILYFIELD,NSW,-33.874345,151.164693
2041,BALMAIN,NSW,-33.85895,151.17906
2041,BALMAIN EAST,NSW,-33.85811,151.19017
2041,BIRCHGROVE,NSW,-33.85275,151.18024
2042,ENMORE,NSW,-33.90067,151.16768
2042,NEWTOWN,NSW,-33.8978149,151.1785003
2043,ERSKINEVILLE,NSW,-33.9023649,151.1854757
2044,ST PETERS,NSW,-33.9155155,151.1746184
2044,ST PETERS DC,NSW,-33.9195,151.177
2044,SYDENHAM,NSW,-33.9158055,151.1679944
2044,TEMPE,NSW,-33.925048,151.1604169
2045,HABERFIELD,NSW,-33.8786088,151.1374068
2046,ABBOTSFORD,NSW,-33.85215,151.12726
2046,CANADA BAY,NSW,-33.8671,151.1139
2046,CHISWICK,NSW,-33.85192,151.13605
2046,FIVE DOCK,NSW,-33.8692538,151.1295659
2046,RODD POINT,NSW,-33.86607,151.14366
2046,RUSSELL LEA,NSW,-33.859471,151.14244
2046,WAREEMBA,NSW,-33.8574937,151.1323094
2047,DRUMMOYNE,NSW,-33.8523805,151.1548847
2048,STANMORE,NSW,-33.8920561,151.165081
2048,WESTGATE,NSW,-33.8812,151.171
2049,LEWISHAM,NSW,-33.8949,151.144415
2049,PETERSHAM,NSW,-33.8962174,151.1541497
2049,PETERSHAM NORTH,NSW,-33.8962174,151.1541497
2050,CAMPERDOWN,NSW,-33.8899117,151.1767348
2050,MISSENDEN ROAD,NSW,-33.8896644,151.1821576
2052,UNSW SYDNEY,NSW,-33.917347,151.2312675
2055,NORTH SYDNEY,NSW,-33.83965,151.20541
2057,CHATSWOOD,NSW,-33.7960696,151.1780469
2058,NORTHERN SUBURBS MC,NSW,-31.2532,146.921
2059,NORTH SYDNEY,NSW,-33.83965,151.20541
2060,HMAS PLATYPUS,NSW,-33.8428,151.217
2060,HMAS WATERHEN,NSW,-33.8417253,151.1950493
2060,LAVENDER BAY,NSW,-33.8435728,151.2069658
2060,MCMAHONS POINT,NSW,-33.84524,151.20433
2060,NORTH SYDNEY,NSW,-33.83965,151.20541
2060,NORTH SYDNEY SHOPPINGWORLD,NSW,-33.8377451,151.2081798
2060,WAVERTON,NSW,-33.84016,151.19543
2061,KIRRIBILLI,NSW,-33.8491363,151.2175297
2061,MILSONS POINT,NSW,-33.84765,151.21201
2062,CAMMERAY,NSW,-33.8228068,151.2146155
2063,NORTHBRIDGE,NSW,-33.8123999,151.2189869
2064,ARTARMON,NSW,-33.8086312,151.1840188
2065,CROWS NEST,NSW,-33.82613,151.20505
2065,CROWS NEST DC,NSW,-33.8261,151.205
2065,GORE HILL,NSW,-33.8269,151.196
2065,GREENWICH,NSW,-33.83302,151.18362
2065,NAREMBURN,NSW,-33.8177311,151.2011183
2065,ROYAL NORTH SHORE HOSPITAL,NSW,-33.8216083,151.1915433
2065,ST LEONARDS,NSW,-33.8227402,151.1942171
2065,WOLLSTONECRAFT,NSW,-33.83356,151.19128
2066,LANE COVE,NSW,-33.8148145,151.1663935
2066,LANE COVE NORTH,NSW,-33.8062733,151.1664881
2066,LANE COVE WEST,NSW,-33.811478,151.1527422
2066,LINLEY POINT,NSW,-33.8274222,151.1497868
2066,LONGUEVILLE,NSW,-33.83309,151.16494
2066,NORTHWOOD,NSW,-33.82813,151.17619
2066,OSBORNE PARK,NSW,-33.818,151.177
2066,RIVERVIEW,NSW,-33.82466,151.1622
2067,CHATSWOOD,NSW,-33.7960696,151.1780469
2067,CHATSWOOD WEST,NSW,-33.7966739,151.1621677
2068,CASTLECRAG,NSW,-33.80137,151.22007
2068,MIDDLE COVE,NSW,-33.7938,151.2086
2068,NORTH WILLOUGHBY,NSW,-33.795,151.204
2068,WILLOUGHBY,NSW,-33.8071059,151.1993737
2068,WILLOUGHBY EAST,NSW,-33.799,151.206
2068,WILLOUGHBY NORTH,NSW,-33.795,151.204
2069,CASTLE COVE,NSW,-33.78464,151.20642
2069,ROSEVILLE,NSW,-33.7842176,151.1894277
2069,ROSEVILLE CHASE,NSW,-33.7755896,151.2000449
2070,EAST LINDFIELD,NSW,-33.77274,151.18726
2070,LINDFIELD,NSW,-33.7787851,151.1693413
2070,LINDFIELD WEST,NSW,-33.7816232,151.1490935
2071,EAST KILLARA,NSW,-33.75592,151.17973
2071,KILLARA,NSW,-33.76864,151.16347
2072,GORDON,NSW,-33.7551473,151.1548847
2073,PYMBLE,NSW,-33.7456508,151.1431794
2073,WEST PYMBLE,NSW,-33.7619959,151.1280668
2074,BOBBIN HEAD,NSW,-33.7,151.148
2074,NORTH TURRAMURRA,NSW,-33.704927,151.1490162
2074,SOUTH TURRAMURRA,NSW,-33.7546,151.113
2074,TURRAMURRA,NSW,-33.733499,151.1279841
2074,WARRAWEE,NSW,-33.7289366,151.1218346
2075,NORTH ST IVES,NSW,-33.7214,151.168
2075,ST IVES,NSW,-33.72136,151.16844
2075,ST IVES CHASE,NSW,-33.711,151.1595
2076,NORMANHURST,NSW,-33.7245321,151.0970108
2076,NORTH WAHROONGA,NSW,-33.701,151.126
2076,WAHROONGA,NSW,-33.7186308,151.1103686
2077,ASQUITH,NSW,-33.689,151.105
2077,HORNSBY,NSW,-33.7046328,151.0987055
2077,HORNSBY HEIGHTS,NSW,-33.6722,151.0988
2077,WAITARA,NSW,-33.7083472,151.1068252
2079,MOUNT COLAH,NSW,-33.6709087,151.125756
2080,MOUNT KURING-GAI,NSW,-33.6500724,151.134494
2081,BEROWRA,NSW,-33.6279738,151.1480265
2081,COWAN,NSW,-33.5879078,151.16854
2082,BEROWRA CREEK,NSW,-33.5293,151.139
2082,BEROWRA HEIGHTS,NSW,-33.61334,151.138
2082,BEROWRA WATERS,NSW,-33.602344,151.120659
2083,BAR POINT,NSW,-33.512577,151.16229
2083,BROOKLYN,NSW,-33.5483592,151.2149798
2083,CHEERO POINT,NSW,-33.510147,151.1920317
2083,COGRA BAY,NSW,-33.523213,151.2284588
2083,DANGAR ISLAND,NSW,-33.54142,151.2381
2083,MILSONS PASSAGE,NSW,-33.517,151.176
2083,MOONEY MOONEY,NSW,-33.523,151.201
2084,AKUNA BAY,NSW,-33.644,151.237
2084,COTTAGE POINT,NSW,-33.62091,151.20225
2084,DUFFYS FOREST,NSW,-33.67525,151.19789
2084,TERREY HILLS,NSW,-33.683,151.223
2085,BELROSE,NSW,-33.73,151.22
2085,BELROSE WEST,NSW,-33.7390341,151.2097964
2085,DAVIDSON,NSW,-33.73801,151.19297
2086,FRENCHS FOREST,NSW,-33.7473073,151.2248157
2086,FRENCHS FOREST EAST,NSW,-33.7507736,151.2406985
2087,FORESTVILLE,NSW,-33.7613,151.2113
2087,KILLARNEY HEIGHTS,NSW,-33.7742,151.2155
2088,MOSMAN,NSW,-33.8303776,151.2393885
2088,SPIT JUNCTION,NSW,-33.8244677,151.2409774
2089,KURRABA POINT,NSW,-33.843,151.223
2089,NEUTRAL BAY,NSW,-33.8339383,151.2188459
2089,NEUTRAL BAY JUNCTION,NSW,-33.8311445,151.2226991
2090,CREMORNE,NSW,-33.8265345,151.2276279
2090,CREMORNE JUNCTION,NSW,-33.829394,151.229841
2090,CREMORNE POINT,NSW,-33.84076,151.22789
2091,HMAS PENGUIN,NSW,-33.8279,151.261
2092,SEAFORTH,NSW,-33.7927181,151.2423032
2093,BALGOWLAH,NSW,-33.79645,151.25854
2093,BALGOWLAH HEIGHTS,NSW,-33.8072234,151.2641654
2093,CLONTARF,NSW,-33.80834,151.25342
2093,MANLY VALE,NSW,-33.783,151.2622
2093,NORTH BALGOWLAH,NSW,-33.785604,151.2495903
2094,FAIRLIGHT,NSW,-33.7940757,151.2729111
2095,MANLY,NSW,-33.8060158,151.2947775
2095,MANLY EAST,NSW,-33.8060158,151.2947775
2096,CURL CURL,NSW,-33.77213,151.28992
2096,FRESHWATER,NSW,-33.7749,151.288
2096,HARBORD,NSW,-33.7749,151.28783
2096,QUEENSCLIFF,NSW,-33.7825,151.284722
2097,COLLAROY,NSW,-33.73,151.3
2097,COLLAROY BEACH,NSW,-33.7315007,151.3002445
2097,COLLAROY PLATEAU,NSW,-33.7293,151.29
2097,COLLAROY PLATEAU WEST,NSW,-33.7293326,151.290404
2097,LONG REEF,NSW,-33.742,151.317
2097,WHEELER HEIGHTS,NSW,-33.7315,151.28016
2099,CROMER,NSW,-33.74142,151.28227
2099,CROMER HEIGHTS,NSW,-33.7414,151.282
2099,DEE WHY,NSW,-33.7544,151.2854
2099,DEE WHY BEACH,NSW,-33.7532,151.296
2099,NARRAWEENA,NSW,-33.748611,151.267778
2099,NORTH CURL CURL,NSW,-33.7645,151.2973
2099,WINGALA,NSW,-33.7586,151.29
2100,ALLAMBIE,NSW,-33.7624,151.25
2100,ALLAMBIE HEIGHTS,NSW,-33.7624,151.25
2100,BEACON HILL,NSW,-33.7522,151.256
2100,BROOKVALE,NSW,-33.7653,151.27041
2100,NORTH MANLY,NSW,-33.7754,151.2689
2100,OXFORD FALLS,NSW,-33.7352,151.2469
2100,WARRINGAH MALL,NSW,-33.7672145,151.2653692
2101,ELANORA HEIGHTS,NSW,-33.70102,151.2789
2101,INGLESIDE,NSW,-33.6823,151.26315
2101,NARRABEEN,NSW,-33.7231,151.2952
2101,NARRABEEN PENINSULA,NSW,-33.7104,151.301
2101,NORTH NARRABEEN,NSW,-33.7065,151.2884
2102,WARRIEWOOD,NSW,-33.6881414,151.2947775
2102,WARRIEWOOD DC,NSW,-33.694,151.301
2102,WARRIEWOOD SHOPPING SQUARE,NSW,-33.6957,151.296
2103,MONA VALE,NSW,-33.6757024,151.3064407
2104,BAYVIEW,NSW,-33.6610245,151.2889461
2105,CHURCH POINT,NSW,-33.6544,151.2791
2105,ELVINA BAY,NSW,-33.639515,151.277825
2105,LOVETT BAY,NSW,-33.6296855,151.2816573
2105,MCCARRS CREEK,NSW,-33.643,151.277
2105,MORNING BAY,NSW,-33.627,151.287
2105,SCOTLAND ISLAND,NSW,-33.6395909,151.290404
2106,NEWPORT,NSW,-33.6566564,151.3122727
2106,NEWPORT BEACH,NSW,-33.6533125,151.3234816
2107,AVALON,NSW,-33.6303,151.33
2107,AVALON BEACH,NSW,-33.6302836,151.3297698
2107,BILGOLA,NSW,-33.6444858,151.3275826
2107,BILGOLA BEACH,NSW,-33.6445,151.328
2107,BILGOLA PLATEAU,NSW,-33.6429,151.314
2107,CAREEL BAY,NSW,-33.6207691,151.3219323
2107,CLAREVILLE,NSW,-33.6362228,151.3100857
2107,PARADISE BEACH,NSW,-33.6243879,151.3168063
2107,TAYLORS POINT,NSW,-33.6359921,151.306015
2107,WHALE BEACH,NSW,-33.6131448,151.3304989
2108,COASTERS RETREAT,NSW,-33.605,151.299
2108,CURRAWONG BEACH,NSW,-33.5952002,151.2979869
2108,GREAT MACKEREL BEACH,NSW,-33.591667,151.300833
2108,MORNING BAY,NSW,-33.627,151.287
2108,PALM BEACH,NSW,-33.601111,151.321667
2108,THE BASIN,NSW,-33.6049927,151.2866804
2109,MACQUARIE UNIVERSITY,NSW,-33.7738237,151.1126498
2110,HUNTERS HILL,NSW,-33.8337,151.14366
2110,HUNTERS HILL WEST,NSW,-33.8337,151.144
2110,WOOLWICH,NSW,-33.8417,151.16968
2111,BORONIA PARK,NSW,-33.8257071,151.1397958
2111,GLADESVILLE,NSW,-33.8301698,151.1267591
2111,HENLEY,NSW,-33.84252,151.13475
2111,HUNTLEYS COVE,NSW,-33.8385208,151.138135
2111,HUNTLEYS POINT,NSW,-33.839,151.147
2111,MONASH PARK,NSW,-33.8232809,151.1270221
2111,TENNYSON POINT,NSW,-33.832435,151.116938
2112,DENISTONE EAST,NSW,-33.79885,151.09948
2112,PUTNEY,NSW,-33.827,151.106
2112,RYDE,NSW,-33.8157466,151.1030164
2113,BLENHEIM ROAD,NSW,-33.79876,151.1337043
2113,EAST RYDE,NSW,-33.81,151.135
2113,MACQUARIE CENTRE,NSW,-33.7763709,151.1200451
2113,MACQUARIE PARK,NSW,-33.7934648,151.134494
2113,NORTH RYDE,NSW,-33.7931778,151.1197879
2114,DENISTONE,NSW,-33.80085,151.08648
2114,DENISTONE WEST,NSW,-33.8007216,151.0777054
2114,MEADOWBANK,NSW,-33.81692,151.08333
2114,MELROSE PARK,NSW,-33.8145781,151.0718821
2114,WEST RYDE,NSW,-33.8067672,151.0824602
2115,ERMINGTON,NSW,-33.8132521,151.0616918
2116,RYDALMERE,NSW,-33.8124093,151.0384023
2117,DUNDAS,NSW,-33.80404,151.0351
2117,DUNDAS VALLEY,NSW,-33.79312,151.05999
2117,OATLANDS,NSW,-33.7963384,151.0263232
2117,TELOPEA,NSW,-33.79417,151.03802
2118,CARLINGFORD,NSW,-33.7799114,151.0413133
2118,CARLINGFORD COURT,NSW,-33.7769709,151.0521224
2118,CARLINGFORD NORTH,NSW,-33.7648291,151.058428
2118,KINGSDENE,NSW,-33.7842472,151.028727
2119,BEECROFT,NSW,-33.7511096,151.0651688
2119,CHELTENHAM,NSW,-33.7553681,151.078072
2120,PENNANT HILLS,NSW,-33.738881,151.0723841
2120,THORNLEIGH,NSW,-33.7261791,151.0841467
2120,WESTLEIGH,NSW,-33.72299,151.07064
2121,EPPING,NSW,-33.7746,151.0788
2121,NORTH EPPING,NSW,-33.7623,151.101
2122,EASTWOOD,NSW,-33.790362,151.081731
2122,MARSFIELD,NSW,-33.7800906,151.1029137
2123,PARRAMATTA,NSW,-33.8135571,151.003407
2124,PARRAMATTA,NSW,-33.8135571,151.003407
2125,WEST PENNANT HILLS,NSW,-33.7462388,151.0296696
2126,CHERRYBROOK,NSW,-33.7287467,151.0413133
2127,HOMEBUSH BAY,NSW,-33.8321521,151.0806171
2127,NEWINGTON,NSW,-33.839,151.055
2127,SYDNEY OLYMPIC PARK,NSW,-33.8465,151.072
2127,WENTWORTH POINT,NSW,-33.828,151.077
2128,SILVERWATER,NSW,-33.8343506,151.0442244
2129,SYDNEY MARKETS,NSW,-33.8631422,151.0753588
2130,SUMMER HILL,NSW,-33.8922971,151.1359504
2131,ASHFIELD,NSW,-33.8904917,151.1254852
2132,CROYDON,NSW,-33.8828873,151.114106
2133,CROYDON PARK,NSW,-33.8967345,151.1082813
2133,ENFIELD SOUTH,NSW,-33.89059,151.09246
2134,BURWOOD,NSW,-33.8799121,151.1024569
2134,BURWOOD NORTH,NSW,-33.8799121,151.1024569
2135,STRATHFIELD,NSW,-33.8808808,151.0762495
2136,BURWOOD HEIGHTS,NSW,-33.8902,151.1052
